tic_id,pl_name,hostname,pl_orbper,pl_trandur,pl_trandep,pl_tranmid,pl_rade,st_rad,ra,dec,sy_dist,sy_tmag
"TIC 137348863","Kepler-260 b","Kepler-260",8.18739900000,3.0270000,0.05707000,2455093.86771000,2.01000000,0.862000,291.9259658,38.0140525,627.36500000,13.6121000
"TIC 10195089","K2-381 b","K2-381",7.93893340000,1.4640000,0.02090000,2457304.84400000,1.07500000,0.675000,288.0267612,-21.0075789,145.70100000,11.9607000
"TIC 117275513","K2-348 b","K2-348",4.68841800000,2.7500000,0.14690000,2458096.71677200,3.26000000,0.850000,130.8783479,24.4229559,201.85600000,11.7421000
"TIC 399702475","K2-384 d","K2-384",6.67958200000,1.5120000,0.16900000,2457392.42430000,1.39200000,0.348000,20.4998403,0.7509701,82.66030000,13.7658000
"TIC 86130229","K2-352 c","K2-352",8.23488500000,3.5900000,0.04010000,2458098.71692900,1.92000000,0.950000,140.4451478,18.4696280,176.05100000,10.6699000
"TIC 399702475","K2-384 c","K2-384",4.19476600000,1.2720000,0.14600000,2457394.41580000,1.19100000,0.348000,20.4998403,0.7509701,82.66030000,13.7658000
"TIC 248351386","K2-204 b","K2-204",7.05590800000,4.5696000,0.05380000,2457452.95500000,3.17214154,1.253000,17.3825067,-0.5177539,577.23500000,12.4611000
"TIC 123233041","Kepler-8 b","Kepler-8",3.52249910000,3.1906100,0.91457000,2454954.11931000,15.87194400,1.486000,281.2881335,42.4510975,1021.87000000,13.1448000
"TIC 257436461","K2-209 b","K2-209",2.08061500000,,,2457394.23310000,0.86850263,0.712365,14.6903464,1.3828070,76.49860000,10.1095000
"TIC 399731211","K2-211 b","K2-211",0.66956100000,1.2912000,0.02220000,2457432.64790000,1.33162691,0.818000,21.1061587,1.7049101,272.29700000,12.3830000
"TIC 271964647","Kepler-119 b","Kepler-119",2.42208200000,2.5740000,0.18718000,2454965.93928000,3.60000000,0.839000,295.9463854,42.6588324,701.99600000,13.6953000
"TIC 436575927","K2-394 b","K2-394",5.09571700000,1.7720000,0.07140000,2457825.28590000,1.69200000,0.631000,71.1100020,16.5185817,98.01520000,11.4398000
"TIC 42821097","CoRoT-19 b","CoRoT-19",3.89713000000,4.7000000,0.63127463,2455257.44102000,14.46000000,1.650000,97.0335983,-0.1707293,790.66300000,13.1861000
"TIC 272943597","Kepler-112 b","Kepler-112",8.40887800000,3.4850000,0.07989000,2454967.00620000,2.36000000,0.841000,296.9811361,43.2097025,513.20600000,13.2739000
"TIC 320798691","HAT-P-31 b","HAT-P-31",5.00542000000,4.9057646,0.65000000,2458940.75332000,12.21781000,1.390000,271.5376722,26.4266061,344.05000000,11.0269000
"TIC 455096220","HAT-P-35 b","HAT-P-35",3.64670600000,3.9360000,0.89945737,2455578.66158000,14.93038800,1.435000,123.2507030,4.7870288,506.96500000,11.8997000
"TIC 286923464","HD 118203 b","HD 118203",6.13497790000,5.6430000,0.38600000,2458731.06419000,12.77823800,2.040000,203.5099560,53.7281876,92.25890000,7.4556000
"TIC 191284318","HAT-P-16 b","HAT-P-16",2.77596727000,3.0624000,1.36130000,2455027.60356000,14.68376472,1.158000,9.5730343,42.4630961,226.63700000,10.3740000
"TIC 17993892","HAT-P-21 b","HAT-P-21",4.12448000000,3.6720000,0.90000000,2458159.89639000,12.44199000,1.210000,171.2749348,41.0280207,277.27800000,11.1065000
"TIC 116264089","TrES-3 b","TrES-3",1.30618581000,1.4177746,2.73900000,2454185.91040000,14.97500000,0.829000,268.0291106,37.5463268,231.33700000,11.7213000
"TIC 382391899","WASP-50 b","WASP-50",1.95510000000,1.8336000,1.96349909,2458411.09342000,13.06969400,0.843000,43.6880738,-10.8980242,184.84800000,11.0529000
"TIC 82308728","HD 97658 b","HD 97658",9.48971160000,2.8488000,0.07120000,2458904.93660000,2.12000000,0.728000,168.6376584,25.7105962,21.56180000,6.9859000
"TIC 183532609","WASP-8 b","WASP-8",8.15872000000,4.3968000,1.30000000,2458301.80945000,12.66617000,1.030000,359.9008737,-35.0313349,89.96060000,9.1468000
"TIC 431701493","WASP-10 b","WASP-10",3.09276160000,2.2271000,2.52500000,2454664.03729500,12.10600000,0.698000,348.9930457,31.4627508,140.99800000,11.5189000
"TIC 356473034","XO-2 N b","XO-2 N",2.61585906000,2.6839000,1.33630000,2455565.54648000,11.13053700,0.998000,117.0267691,50.2251472,154.27300000,10.4467000
"TIC 46096489","WASP-16 b","WASP-16",3.11860000000,2.0432740,1.20000000,2456355.79653000,13.67498000,1.140000,214.6830109,-20.2754374,194.13400000,10.6481000
"TIC 122515955","Kepler-746 b","Kepler-746",3.48159251000,1.8389000,0.01352000,2454965.98997000,1.11000000,0.930000,290.6822097,37.3551593,450.00000000,13.0811000
"TIC 43647325","WASP-35 b","WASP-35",3.16158000000,3.1425792,1.50000000,2458120.80442100,14.57170000,1.080000,76.0818912,-6.2297801,202.21800000,10.4408000
"TIC 364186197","TOI-1408 b","TOI-1408",4.42587000000,1.6500000,0.24470000,2458740.85810000,25.00000000,1.530000,313.5110469,72.5806455,139.48400000,8.8237400
"TIC 169249234","TOI-2524 b","TOI-2524",7.18585000000,4.2542613,1.11924995,2458550.15500000,11.20898070,1.119000,160.8868435,-1.9126984,438.84200000,12.1772000
"TIC 166836920","WASP-99 b","WASP-99",5.75251000000,5.2560000,0.41000000,2459135.79592110,11.43318000,1.640000,39.8976689,-50.0081934,158.66000000,8.9300000
"TIC 150096001","K2-133 b","K2-133",3.07133000000,1.2200000,0.07100000,2457821.31500000,1.34000000,0.455000,70.1493775,25.0098135,75.17030000,12.3252000
"TIC 157266693","HATS-53 b","HATS-53",3.85377680000,3.5064000,1.86500000,2457236.75653000,15.02006000,1.101000,176.6283230,-33.8600764,585.77000000,13.1648000
"TIC 336732616","HATS-3 b","HATS-3",3.54785100000,3.5856000,1.00000000,2456155.96734000,15.48000000,1.404000,312.4574879,-24.4286938,411.21100000,11.5232000
"TIC 201604954","HATS-29 b","HATS-29",4.60587490000,3.2112000,1.37930349,2457031.95618000,14.02245900,1.073000,285.0965172,-54.8933408,353.89100000,11.9707000
"TIC 4610830","K2-138 b","K2-138",2.35309000000,2.0100000,,2457773.31683000,1.51000000,0.863000,348.9490311,-10.8497391,202.58500000,11.5018000
"TIC 54962195","TOI-663 b","TOI-663",2.59890200000,1.6635706,0.19532615,2458544.38918000,2.27000000,0.512000,160.0658525,-8.5110827,64.23080000,11.7602000
"TIC 4616072","HATS-45 b","HATS-45",4.18762440000,3.0456000,1.09061857,2456731.19533000,14.41477400,1.315000,101.9942455,-21.9107112,772.11000000,12.8893000
"TIC 54962195","TOI-663 d","TOI-663",7.10272680000,2.7542652,0.13177158,2458547.11249000,1.92000000,0.512000,160.0658525,-8.5110827,64.23080000,11.7602000
"TIC 398895470","HAT-P-41 b","HAT-P-41",2.69405000000,3.6552000,1.10000000,2458071.24389000,22.97845000,2.050000,297.3226523,4.6724124,348.18500000,10.5523000
"TIC 116242971","KELT-12 b","KELT-12",5.03162300000,5.7624000,0.59600000,2457083.66045900,19.95202000,2.370000,267.6404906,36.5701761,368.03000000,10.1213000
"TIC 425206121","KELT-19 A b","KELT-19 A",4.61170930000,4.3944000,1.14800000,2457281.24953700,21.40919000,1.830000,111.5095293,7.6157759,300.27600000,9.6540000
"TIC 177115354","TOI-1226 b","TOI-1226",3.92880881576,1.7153279,0.04859763,2459287.07794236,2.41011120,0.986943,103.7548364,-69.8671293,257.93000000,11.5514000
"TIC 374339566","K2-239 b","K2-239",5.24000000000,1.4664000,0.06700000,2457908.19100000,1.10000000,0.360000,160.5941265,4.4413751,31.08490000,12.2352000
"TIC 34077285","TOI-880.02","TOI-880",2.57571000000,1.9700000,0.07396008,2459400.61280000,2.19000000,0.830000,94.1644734,-13.9873370,60.66790000,9.2563000
"TIC 422655579","WASP-71 b","WASP-71",2.90367000000,5.0469369,0.44000000,2458720.93288000,13.22662000,1.820000,29.2634506,0.7588247,362.71500000,10.1638000
"TIC 219850915","TOI-1244 b","TOI-1244",6.40031648300,2.2098000,0.10266019,2459913.80830000,2.46700000,0.721000,256.2795590,69.5190930,102.55100000,11.0157000
"TIC 237086564","TOI-1466 b","TOI-1466",1.87190602231,1.6130211,0.09200000,2458766.25485783,2.46741991,0.749646,307.3965319,61.5507253,86.57830000,11.0278000
"TIC 349445372","K2-157 b","K2-157",0.36525750000,1.1610000,0.00990000,2457582.82200000,0.93500000,0.860000,183.7514959,-5.7820178,298.37300000,12.1305000
"TIC 294301883","WASP-55 b","WASP-55",4.46563100000,3.5332800,1.83550000,2455737.93919000,14.72860064,1.090000,203.7581951,-17.5034961,297.46200000,11.3473000
"TIC 192826603","NGTS-1 b","NGTS-1",2.64729800000,1.2300000,2.13678825,2457720.65939650,14.90797000,0.573000,82.7142134,-36.6309812,218.12100000,13.9143000
"TIC 423358488","K2-148 b","K2-148",4.38395000000,1.7760000,0.03240000,2457390.05956000,1.33000000,0.632000,14.5176494,-0.1932580,124.45800000,12.2481000
"TIC 149603524","WASP-62 b","WASP-62",4.41195000000,3.8160000,1.20000000,2458851.09933800,14.79588000,1.230000,87.1398205,-63.9883286,175.63100000,9.7109000
"TIC 423358488","K2-148 d","K2-148",9.75790000000,1.8000000,0.05040000,2457386.34305000,1.64000000,0.632000,14.5176494,-0.1932580,124.45800000,12.2481000
"TIC 352413427","HD 6061 b","HD 6061",5.25490000000,3.2395980,0.05670000,2458769.78630000,2.42763557,1.007200,15.5981441,37.1854394,67.62030000,8.2970000
"TIC 376939759","K2-113 b","K2-113",5.81768500000,3.0744000,0.83780000,2457398.70433000,12.14000000,1.240000,19.4493823,6.8688469,635.72200000,13.0121000
"TIC 175532955","TOI-929 b","TOI-929",5.83015366944,2.8656840,0.13100000,2458429.24986183,2.68983343,0.717414,45.9071657,-39.9307758,114.42100000,11.4337000
"TIC 94892940","K2-162 b","K2-162",9.45889000000,3.0000000,0.02669000,2457583.90760000,1.44000000,0.690000,186.0383865,-1.1114790,124.43300000,11.3314000
"TIC 349445839","K2-161 b","K2-161",9.28318800000,,,2457587.84755000,6.11721229,2.568173,183.7938491,-3.4956913,916.31900000,11.7510000
"TIC 67666096","KELT-3 b","KELT-3",2.70339000000,3.1512000,0.89000000,2458872.85437300,17.48604000,1.700000,148.6431193,40.3879446,210.25200000,9.4335100
"TIC 134537478","KELT-14 b","KELT-14",1.71005660000,2.1880800,1.38600000,2456665.22401000,19.53728700,1.520000,108.3014090,-42.4097623,250.12100000,10.3887000
"TIC 175371068","K2-154 c","K2-154",7.95486000000,2.1000000,0.11000000,2457584.33760000,2.07000000,0.630000,189.0015173,-2.6696217,129.35600000,12.3813000
"TIC 56721373","K2-246 b","K2-246",5.76918000000,3.4000000,0.13400000,2457583.67610000,3.49000000,0.940000,181.6296115,-1.1606000,703.61600000,13.8852000
"TIC 280437559","TOI-969 b","TOI-969",1.82373050000,1.5190000,0.14350000,2459248.37709000,2.76500000,0.671000,115.1366858,2.0985879,77.25540000,10.5424000
"TIC 198186769","TOI-1291 b","TOI-1291",7.16200975510,8.0974658,0.08000000,2459777.40118683,5.63826391,1.810900,245.8180089,62.9251213,428.12300000,10.8722000
"TIC 393495970","WASP-104 b","WASP-104",1.75541370000,1.7620800,1.47400000,2456406.11126000,12.74500000,0.963000,160.6023689,7.4350768,185.93200000,11.0658000
"TIC 189380158","HAT-P-53 b","HAT-P-53",1.96162410000,2.7936000,1.40862146,2455829.44781000,14.77346200,1.209000,21.8711012,38.9681137,666.80200000,13.0942000
"TIC 17307715","K2-155 b","K2-155",6.34200000000,2.4096000,0.06800000,2457818.71530000,1.80000000,0.580000,65.4696140,21.3532633,72.79980000,11.4529000
"TIC 428679607","TOI-1669 c","TOI-1669",2.68005350000,1.9284255,0.04560000,2458816.94479000,2.29639770,1.056100,45.9564744,83.5874273,111.27600000,9.5290600
"TIC 26017005","K2-30 b","K2-30",4.09850300000,2.3208000,1.60300000,2457063.80714000,11.64615100,0.844000,52.3420548,22.2993491,333.04200000,12.5489000
"TIC 347329162","WASP-56 b","WASP-56",4.61710000000,3.5616000,1.00000000,2455841.60939000,10.53646000,0.960000,183.3660401,23.0556870,321.08400000,11.5384000
"TIC 308172249","WASP-135 b","WASP-135",1.40137940000,1.6560000,1.94000000,2455230.99020000,14.57170000,0.960000,267.2848846,29.8790428,298.21400000,12.4197000
"TIC 220323515","CoRoT-32 b","CoRoT-32",6.71837000000,2.4960000,0.29000000,2455901.81100000,6.38913000,0.790000,100.1951714,9.2573953,576.68300000,13.1395000
"TIC 164832454","Kepler-504 b","Kepler-504",9.54927542200,1.7722000,0.18269000,2455008.75720900,1.59000000,0.330000,284.9219608,45.9723265,99.06880000,13.3579000
"TIC 396740648","TOI-1694 b","TOI-1694",3.77013890000,2.1780000,0.43611801,2458843.65726000,5.27000000,0.812000,97.7487104,66.3605956,124.68000000,10.7424000
"TIC 257801011","K2-221 b","K2-221",2.39909400000,2.5032000,0.03120000,2457395.35581000,1.67890272,0.947599,16.6550286,10.1897385,318.81000000,11.9217000
"TIC 71841620","WASP-68 b","WASP-68",5.08430000000,5.0844391,0.57000000,2456802.08922000,14.79588000,1.790000,305.0957239,-19.3147271,226.39900000,9.9543000
"TIC 422756130","TOI-1695 b","TOI-1695",3.13427910000,1.3110000,0.12360000,2458791.52056000,1.90000000,0.515000,21.9217346,72.2966148,45.13090000,11.0294000
"TIC 139528693","WASP-78 b","WASP-78",2.17518000000,4.9680000,0.65000000,2457966.18625000,21.63337000,2.460000,63.7562662,-22.1163901,754.25800000,11.8282000
"TIC 100566492","WASP-88 b","WASP-88",4.95400000000,6.0480000,0.70000000,2458248.26526000,16.36514000,1.800000,309.5112337,-48.4620833,523.75600000,11.1170000
"TIC 12181371","K2-130 b","K2-130",2.49412000000,1.7040000,0.03040000,2457340.61200000,1.25000000,0.744261,290.2705419,-19.6908744,118.01100000,11.6011000
"TIC 2468648","K2-129 b","K2-129",8.23949300000,1.5120000,0.08580000,2457335.00900000,1.04000000,0.360010,289.1485491,-25.6463233,27.79570000,11.2323000
"TIC 98283926","HATS-42 b","HATS-42",2.29210200000,3.2664000,1.05852906,2456768.60734000,15.69260000,1.480000,108.4523991,-33.4373462,800.37700000,13.1472000
"TIC 207077681","WASP-144 b","WASP-144",2.27831520000,1.9536000,1.16500000,2457157.27493000,9.52765000,0.810000,320.7628761,-40.0484393,355.51300000,12.3119000
"TIC 391949880","TOI-128.01","TOI-128",4.94046810000,1.9660000,0.04550000,2460175.86715900,2.21898000,1.130000,79.5209381,-80.9643840,68.47270000,7.9849000
"TIC 229747848","TOI-1347 c","TOI-1347",4.84196200000,2.2428837,0.03186638,2458678.50590000,1.60000000,0.830000,280.3266806,70.2900536,147.47600000,10.7157000
"TIC 53458803","HATS-51 b","HATS-51",3.34887020000,3.3216000,1.09871748,2457042.00405000,15.80469000,1.440000,102.8474248,-29.0586551,389.57000000,11.8656000
"TIC 428820090","K2-233 b","K2-233",2.46758300000,1.8820000,,2457991.68970000,1.31500000,0.710000,230.4799011,-20.2317975,67.50620000,9.8125000
"TIC 52204645","TOI-209 b","TOI-209",4.37943587445,1.6504345,0.09696958,2459070.38747492,2.39472090,0.742779,19.3941777,-66.9030660,113.38700000,10.8545000
"TIC 207141131","HD 18599 b","HD 18599",4.13743540000,2.0600000,0.10084447,2459111.73946000,2.60000000,0.767000,44.2620144,-56.1918694,38.56530000,8.1796000
"TIC 388076422","TOI-6034 b","TOI-6034",2.57618400000,1.5600000,4.99042529,2459883.90550000,11.92000000,0.489000,317.9001392,68.4020762,117.99200000,13.2297000
"TIC 397362481","HD 101581 b","HIP 56998",4.46569000000,1.7700000,0.02107033,2460014.84960000,0.95600000,0.630000,175.2563039,-44.4041485,12.77810000,6.7213000
"TIC 48448415","Kepler-922 b","Kepler-922",0.93846683200,1.2710000,0.02174000,2454968.60120100,1.42000000,0.930000,284.7316084,49.5331490,536.32300000,13.2765000
"TIC 152569268","TOI-6281 b","TOI-6281",1.05426244177,1.3052791,0.04230000,2459329.65318174,1.92416074,0.874219,172.3785238,-40.6094246,57.74510000,9.9542000
"TIC 38825265","TIC 38825265 b","TIC 38825265",3.31336980985,1.8494548,,2459245.80176270,2.18869476,0.664503,68.2492759,-65.2039666,165.63800000,12.8571000
"TIC 158986490","Kepler-1012 b","Kepler-1012",5.50860439000,2.9468000,0.02121000,2454965.29848000,1.29000000,0.910000,289.2962253,46.4579889,411.07700000,12.8119000
"TIC 77156829","LHS 1678 d","LHS 1678",4.96522290000,1.0000000,0.06330581,2459000.45806000,0.98100000,0.329000,68.1789866,-39.7908744,19.87820000,10.4276000
"TIC 27639443","Kepler-879 c","Kepler-879",0.64671600000,1.7000000,,2454833.20600000,0.40000000,1.022000,295.8065515,50.9097521,802.67200000,13.7600000
"TIC 116048097","TOI-6080 b","TOI-6080",8.05562348084,3.5651667,0.09138622,2459735.40554349,3.32424168,1.062210,266.6044226,38.0787076,188.18300000,10.5912000
"TIC 308120029","TOI-6330 b","TOI-6330",6.85002460000,2.2300000,3.31330000,2459901.36114000,10.89000000,0.490000,22.1679816,53.6860778,139.04200000,13.7853000
"TIC 265979849","TOI-5210 b","TOI-5210",4.56610610000,3.7100000,0.66200000,2459854.90873000,10.72699453,1.209000,314.3169230,21.9502055,302.08600000,11.4194000
"TIC 71582156","TOI-5726.01","TOI-5726",5.49112521500,1.8868000,0.04484516,2458843.59510000,2.55400000,1.106000,123.3950504,68.5745899,108.84800000,9.1606700
"TIC 142589416","TIC 142589416 b","TIC 142589416",2.09518466313,1.3587500,,2459614.12199894,2.67899519,0.713832,168.2439697,73.8301439,168.93300000,12.7674000
"TIC 440701570","K2-411 b","K2-411",3.21410000000,,,2457064.83550000,0.98980000,1.375000,58.0036310,19.3909877,298.21900000,11.4618000
"TIC 169180792","Kepler-348 b","Kepler-348",7.05677000000,1.9090000,0.01223000,2454965.53178000,1.52000000,1.359000,297.2550814,40.5483883,570.78300000,12.2205000
"TIC 154870955","TIC 154870955 b","TIC 154870955",7.96987471280,2.5223426,,2458839.05557732,3.09467466,0.724328,191.7456685,88.8298759,226.46300000,12.5525000
"TIC 158272257","Kepler-332 b","Kepler-332",7.62632400000,2.3700000,0.02961000,2454969.01672000,1.17000000,0.720000,286.6627811,47.4136938,344.19000000,13.4066000
"TIC 219016883","TOI-5238 b","TOI-5238",4.87217100000,2.5840000,0.21800000,2459661.51574000,5.22000000,1.022830,223.3588909,68.8594720,290.64600000,11.6370000
"TIC 159386728","Kepler-914 b","Kepler-914",4.40966548000,2.1066000,0.01327000,2454965.44902000,1.38000000,1.150000,290.4120774,44.8993227,753.72300000,13.0994000
"TIC 423610130","K2-413 c","K2-413",5.33010000000,,,2457739.16730000,1.23270000,0.700000,353.4175668,-7.6120272,285.16200000,13.7731000
"TIC 18318288","TOI-6086 b","TOI-6086",1.38887250000,0.7000000,0.15310000,2460131.96950100,1.18000000,0.259000,265.3704236,30.3037755,31.45660000,12.4106000
"TIC 271052158","Kepler-314 c","Kepler-314",5.96039200000,2.7650000,0.08239000,2454970.26485000,2.90000000,0.950000,294.6741507,42.0756037,268.88100000,11.9838000
"TIC 33692729","HIP 29442 c","TOI-469",3.53795590000,2.4290000,,2458471.36000000,1.55100000,0.980000,93.0578446,-14.6493167,68.19200000,8.7615000
"TIC 130181866","HD 63433 d","HD 63433",4.20907500000,2.5850000,,2459373.82345000,1.07300000,0.912000,117.4793699,27.3631342,22.40350000,6.2683000
"TIC 192833836","TOI-7384 b","TOI-7384",6.23402580000,1.4520000,1.38993556,2459565.10114000,3.56000000,0.319000,83.1031834,-39.8342501,66.79020000,13.6940000
"TIC 459189798","TOI-5777 b","TOI-5777",6.91716177373,2.5609922,0.12500000,2459392.31582170,3.09551273,0.671912,141.0022390,82.8586961,114.27700000,11.8799000
"TIC 121490076","HIP 113103 b","HIP 113103",7.61030300000,2.1384000,0.05960000,2458325.59660000,1.82900000,0.742000,343.5723794,-43.0102291,46.21220000,8.9988000
"TIC 249022743","TIC 249022743 b","TIC 249022743",2.25719681538,2.9281998,,2458455.57157517,4.79568155,1.208400,78.5762192,-3.4466123,396.46000000,12.0299000
"TIC 260969020","TIC 260969020 b","TIC 260969020",8.48584501953,2.2696952,,2458631.52270935,2.22686612,0.689880,74.9407148,-79.5859489,121.22200000,11.4583000
"TIC 137152419","Kepler-1053 b","Kepler-1053",2.41435165400,1.2248000,0.02029000,2454965.42885500,0.98000000,0.690000,291.4186349,39.1273664,151.12900000,12.4452000
"TIC 390586021","TIC 390586021 b","TIC 390586021",2.74703755819,2.1270472,,2459325.90518527,2.86009388,0.726565,199.8225789,-31.4655097,114.55800000,11.8100000
"TIC 423703298","TIC 423703298 b","TIC 423703298",4.03712711976,1.9926733,,2459141.13558959,2.77230429,0.729825,22.9360486,-17.0135676,136.19100000,11.8195000
"TIC 272085033","Kepler-335 b","Kepler-335",6.56233100000,4.0350000,0.02697000,2454965.60635000,3.39000000,1.854000,296.0642944,45.4285986,1278.97000000,13.5035000
"TIC 88529975","TOI-5592 b","TOI-5592",2.60858460000,1.9850000,1.26000000,2459794.01216000,17.14974047,1.393000,106.6800684,65.8572490,597.02600000,12.1360000
"TIC 272715773","Kepler-932 b","Kepler-932",1.92143739600,1.7519000,0.02787000,2454964.80613100,1.37000000,0.840000,296.9520797,43.2720233,465.61200000,13.5528000
